operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.3419533769,-58.7234886271",330000,USD,5003592,330000,640,,515.625,,,,,http://escobar.properati.com.ar/11k1w_venta_casa_escobar_lavadero_parrilla_luminoso_lujoso_dependencias_garage_tenis_amenities_impecable_estrenar_sd-propiedades_b2k
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.578653,-58.5446928",75000,USD,1137180,75000,56,53,1339.285714,1415.09434,,3,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/y3uh_venta_departamentos_general-san-martin_lavadero_a-romero-inmobiliaria_4qt
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.8063417,-58.3813979",180000,USD,2729232,180000,200,200,900,900,,6,,http://adrogue.properati.com.ar/znbh_venta_casa_adrogue_suite_jardin_lavadero_terraza_toilette_garage_placard_gazda-propiedades_cq0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5403093,-58.5189837",330000,USD,5003592,330000,325,350,1015.384615,942.8571429,,5,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/nswz_venta_casa_general-san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.447,-58.919621",220000,USD,3335728,220000,798,180,275.6892231,1222.222222,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/8tud_venta_casa_pilar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,103,,,,4,,http://ramos-mejia.properati.com.ar/s5v5_venta_departamentos_la-matanza
sell,store,|Argentina|Capital Federal|Palermo|,"-34.5923242,-58.416667",,,,,380,380,,,,7,,http://palermo.properati.com.ar/10q1k_venta_local_palermo_lavadero_patio_vestidor_ricardo-maidana-empresa-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.6234204,-58.4122482",144000,USD,2183385.6,144000,75,70,1920,2057.142857,,,,http://boedo.properati.com.ar/11m85_venta_departamentos_boedo_balcon_suite_parrilla_piscina_garage_amenities_stigliano-correa-srl
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.702847,-58.392806",115000,USD,1743676,115000,,41,,2804.878049,,2,,http://lanus.properati.com.ar/10osr_venta_departamentos_lanus_balcon_luminoso_garage_impecable_re-max-liberty-ii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4472128,-58.5421976",154982,USD,2349899.07,154982,0,73,,2123.041096,2,,,http://victoria.properati.com.ar/vz43_venta_departamentos_victoria_del-libertador-av-_2500
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,"-34.8461346,-58.5060854",2454261,ARS,2468751.97,162820.66,81,72,2010.131605,34086.95833,,3,,http://canning-ezeiza.properati.com.ar/zn4r_venta_departamentos_canning_suite_parrilla_patio_luminoso_garage_placard_gazda-propiedades_cq0
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.6882700345,-58.4368029314",55000,USD,833932,55000,0,56,,982.1428571,,3,,http://lanus.properati.com.ar/zj2g_venta_ph_lanus_jardin_lavadero_patio_garage_ianchuk-negocios-inmobiliarios_9in
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5462139,-58.5475157",72000,USD,1091692.8,72000,,,,,,,,http://san-martin.properati.com.ar/kr65_venta_departamentos_san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,250000,USD,3790600,250000,,,,,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/zilb_venta_casa_pilar_piscina_tenis_firenzevilas
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5729256,-58.4799238",149000,USD,2259197.6,149000,0,42,,3547.619048,,2,2000,http://villa-urquiza.properati.com.ar/11ksy_venta_departamentos_villa-urquiza_balcon_baulera_hidromasaje_lavadero_parrilla_piscina_sum_terraza_lujoso_garage_aire-acondicionado_grupo-mega-rivada
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,,330000,USD,5003592,330000,845,265,390.5325444,1245.283019,,,,http://maschwitz.properati.com.ar/wsub_venta_casa_maschwitz_100
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4257029,-58.5725765",101661,USD,1541424.74,101661,51,43,1993.352941,2364.209302,1,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/p7ml_venta_departamentos_tigre_italia_1000
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,110000,USD,1667864,110000,170,250,647.0588235,440,,5,,http://lomas-del-mirador.properati.com.ar/sbn2_venta_ph_la-matanza
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6312846,-58.4679579",73000,USD,1106855.2,73000,46,42,1586.956522,1738.095238,,2,1500,http://flores.properati.com.ar/10rnf_venta_departamentos_flores_balcon_gimnasio_lavadero_parrilla_quincho_toilette_luminoso_sauna_amenities_placard_korn-emprendimientos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Villa Bosch|,"-34.590974842,-58.5702302302",80000,USD,1212992,80000,50,45,1600,1777.777778,,,,http://villa-bosch.properati.com.ar/105d6_venta_departamentos_villa-bosch_balcon_parrilla_sum_lujoso_garage_placard_jorge-navarro-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,"-34.5320751,-58.5262941",190000,USD,2880856,190000,0,170,,1117.647059,,3,,http://munro.properati.com.ar/108rw_venta_casa_munro_jardin_garage_ruiz-propiedades_cd6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6376881,-58.5614316",65000,USD,985556,65000,48,48,1354.166667,1354.166667,,,,http://ramos-mejia.properati.com.ar/edxl_venta_departamento_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.583376,-58.4729872",75000,USD,1137180,75000,35,35,2142.857143,2142.857143,,1,1200,http://villa-urquiza.properati.com.ar/102yj_venta_departamentos_villa-urquiza_garage_estrenar_belgrano-chico-propiedades_bo4
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,140000,USD,2122736,140000,140,115,1000,1217.391304,,4,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/xid5_venta_casa_pilar_suite_jardin_lavadero_parrilla_toilette_vestidor
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.602763873,-58.4331898201",135000,USD,2046924,135000,78,70,1730.769231,1928.571429,,,,http://almagro.properati.com.ar/f250_venta_departamento_almagro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.719715,-58.259126",110000,USD,1667864,110000,,59,,1864.40678,1,3,,http://quilmes.properati.com.ar/wp6f_venta_departamentos_quilmes
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,235000,USD,3563164,235000,570,140,412.2807018,1678.571429,,,,http://benavidez.properati.com.ar/1126u_venta_casa_benavidez_0_suite_lavadero_parrilla_piscina_toilette_dependencias_valencia-ana-santa-barbara
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4187173,-58.5769932",105000,USD,1592052,105000,0,39,,2692.307692,2,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/s1x9_venta_departamentos_tigre
sell,apartment,|Argentina|Capital Federal|Boca|,"-34.636504,-58.363534",102000,USD,1546564.8,102000,271,149,376.3837638,684.5637584,,5,,http://boca.properati.com.ar/11hh3_venta_departamentos_boca_balcon_patio_terraza_di-mitrio-inmobiliaria_90i
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,70000,USD,1061368,70000,,40,,1750,,2,,http://haedo.properati.com.ar/s5xg_venta_departamentos_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.665008,-58.6665611",70000,USD,1061368,70000,60,55,1166.666667,1272.727273,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/fhib_venta_departamento_ituzaingo
sell,apartment,|Argentina|Capital Federal|Nuñez|,,146000,USD,2213710.4,146000,0,68,,2147.058824,,4,3200,http://nunez.properati.com.ar/103vb_venta_departamentos_nunez_lavadero_vista_placard_ruiz-propiedades_cd6
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.5966237,-58.5609262",120000,USD,1819488,120000,65,65,1846.153846,1846.153846,,3,,http://caseros.properati.com.ar/urni_venta_casa_caseros
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.5995605,-58.4010235",143000,USD,2168223.2,143000,49,,2918.367347,,7,3,1100,http://balvanera.properati.com.ar/12v7r_venta_departamentos_balvanera_baulera_lavadero_luminoso_garage_placard_aire-acondicionado_subte-linea-d_subte-linea-b_subte-linea-h_salaya-romera-barrio-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7719728,-58.4407362",170000,USD,2577608,170000,187,187,909.0909091,909.0909091,,3,,http://lomas-de-zamora.properati.com.ar/11bj3_venta_casa_lomas-de-zamora_lavadero_parrilla_dependencias_garage_panizzi
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6533186,-58.5432309",,,,,300,370,,,,5,,http://la-matanza.properati.com.ar/xj48_venta_casa_la-matanza_balcon_jardin_lavadero_parrilla_quincho_garage
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6036844,-58.3815591",72000,USD,1091692.8,72000,57,45,1263.157895,1600,,2,,http://villa-luzuriaga.properati.com.ar/t2kf_venta_departamentos_villa-luzuriaga
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5154227,-58.4751035",260000,USD,3942224,260000,106,71,2452.830189,3661.971831,,3,,http://olivos.properati.com.ar/xdul_venta_departamentos_olivos
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.623632,-58.378348",110000,USD,1667864,110000,70,70,1571.428571,1571.428571,,3,,http://san-telmo.properati.com.ar/10m2g_venta_departamentos_san-telmo_luminoso_de-nichilo-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,180000,USD,2729232,180000,100,67,1800,2686.567164,4,,,http://nordelta.properati.com.ar/nr3v_venta_departamentos_nordelta_0
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.620556,-58.371667",1193200,ARS,1189888.29,78476.25,36,32,2179.895833,37287.5,,1,,http://san-telmo.properati.com.ar/zspo_venta_departamentos_san-telmo_garage_nucifora-propiedades_crr
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5962382105,-58.3842935983",550000,USD,8339320,550000,198,198,2777.777778,2777.777778,,5,3000,http://barrio-norte.properati.com.ar/x1fn_venta_departamentos_barrio-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,"-34.7080894,-58.388051",200000,USD,3032480,200000,0,120,,1666.666667,,4,,http://lanus.properati.com.ar/zqks_venta_departamentos_lanus_balcon_baulera_lavadero_sauna_lujoso_garage_placard_aldo-occhiuzzi-desarrollos-inmobiliarios_azh
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5571768,-58.4743335",388000,USD,5883011.2,388000,226,103,1716.814159,3766.990291,,3,,http://coghlan.properati.com.ar/11zfp_venta_departamentos_coghlan_balcon_baulera_lavadero_parrilla_piscina_sum_terraza_toilette_luminoso_garage_amenities_estrenar_baireslodge-com
sell,house,|Argentina|Capital Federal|Villa Urquiza|,"-34.5720823,-58.4772421",550000,USD,8339320,550000,0,350,,1571.428571,,6,,http://villa-urquiza.properati.com.ar/ysjr_venta_casa_villa-urquiza_balcon_suite_jardin_lavadero_parrilla_piscina_toilette_luminoso_dependencias_garage_belga-inmobiliaria
sell,PH,|Argentina|Capital Federal|Parque Centenario|,"-34.6034392,-58.4268888",380000,USD,5761712,380000,246,214,1544.715447,1775.700935,,4,,http://parque-centenario.properati.com.ar/11flv_venta_ph_parque-centenario_balcon_baulera_lavadero_parrilla_terraza_toilette_vestidor_luminoso_garage_impecable_aire-acondicionado_bertolotti
sell,house,|Argentina|Capital Federal|Liniers|,"-34.6471844,-58.5271302",230000,USD,3487352,230000,,140,,1642.857143,,,,http://liniers.properati.com.ar/npqa_venta_casa_liniers
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.445644,-58.5588229",170000,USD,2577608,170000,375,166,453.3333333,1024.096386,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/wak6_venta_casa_san-fernando_yrigoyen-av-hipolito_1700
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6148483,-58.4604643",101808,USD,1543653.61,101808,40,35,2545.2,2908.8,,1,,http://caballito.properati.com.ar/11y2j_venta_departamentos_caballito_lujoso_amenities_nucifora-propiedades_crr
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,240000,USD,3638976,240000,120,160,2000,1500,,5,,http://haedo.properati.com.ar/sc2a_venta_casa_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6007924,-58.5651953",53500,USD,811188.4,53500,31,29,1725.806452,1844.827586,7,1,,http://caseros.properati.com.ar/wyx7_venta_departamentos_caseros_jose-murias_2000
sell,apartment,|Argentina|Capital Federal|Abasto|,,,,,,,1,,,1,,,http://abasto.properati.com.ar/vocf_venta_departamentos_abasto
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5989732,-58.4290863",105000,USD,1592052,105000,50,43,2100,2441.860465,,,,http://villa-crespo.properati.com.ar/11rkk_venta_departamentos_villa-crespo_balcon_placard_rodrigo-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7669992828,-58.3983421326",330000,USD,5003592,330000,135,130,2444.444444,2538.461538,,4,,http://lomas-de-zamora.properati.com.ar/11jub_venta_casa_lomas-de-zamora_balcon_gimnasio_piscina_toilette_vestidor_sauna_lujoso_garage_placard_aire-acondicionado_gianni-propiedades_db6
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.517798,-58.494277",280000,USD,4245472,280000,,187,,1497.326203,,4,,http://olivos.properati.com.ar/won1_venta_casa_olivos
sell,PH,|Argentina|Capital Federal|Flores|,"-34.6214390741,-58.4750867678",130000,USD,1971112,130000,78,72,1666.666667,1805.555556,,3,,http://flores.properati.com.ar/11ngu_venta_ph_flores_lavadero_patio_placard_grupo-mega-stodart
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.607026,-58.442438",137000,USD,2077248.8,137000,48,42,2854.166667,3261.904762,,2,,http://caballito.properati.com.ar/10b2d_venta_departamentos_caballito_lavadero_parrilla_piscina_sum_lujoso_garage_migliorisi-propiedades_cy3
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.727101,-58.249807",75000,USD,1137180,75000,,42,,1785.714286,,2,,http://quilmes.properati.com.ar/va5j_venta_departamentos_quilmes
sell,apartment,|Argentina|Capital Federal|Floresta|,,80000,USD,1212992,80000,54,37,1481.481481,2162.162162,,,,http://floresta.properati.com.ar/eaj6_venta_departamento_floresta
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,390000,USD,5913336,390000,650,405,600,962.962963,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/na9r_venta_casa_bs-as-g-b-a-zona-norte_campos-luis-maria_1100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,525000,USD,7960260,525000,534,234,983.1460674,2243.589744,,,,http://nordelta.properati.com.ar/zm4e_venta_casa_nordelta_0_baulera_suite_hidromasaje_lavadero_parrilla_terraza_toilette_vestidor_dependencias_placard_aire-acondicionado_valencia-ana-santa-barbara
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6945789,-58.5571301",120000,USD,1819488,120000,,,,,,3,,http://san-justo-la-matanza.properati.com.ar/10wmk_venta_casa_san-justo_garage_russo-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.651028,-58.7950876",60000,USD,909744,60000,45,40,1333.333333,1500,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/zzo7_venta_departamentos_moreno_balcon_garage_etelman-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.67506027,-58.69578552",215000,USD,3259916,215000,,,,,,,,http://san-antonio-de-padua.properati.com.ar/vqkp_venta_casa_san-antonio-de-padua
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6223075208,-58.6940107492",,,,,0,200,,,,5,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/10umd_venta_casa_ituzaingo_paradela-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Virreyes|,"-34.47032,-58.5757142",210000,USD,3184104,210000,300,200,700,1050,,,,http://virreyes.properati.com.ar/11s3k_venta_casa_virreyes_rastreador-fournier_3000_jardin_lavadero_patio_garage_m-o-connor-propiedades
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.637261,-58.36907",1370290,ARS,1366486.73,90123.38,49,44,1839.252653,31142.95455,,2,,http://barracas.properati.com.ar/11hg0_venta_departamentos_barracas_balcon_parrilla_piscina_sum_luminoso_garage_amenities_placard_aire-acondicionado_di-mitrio-inmobiliaria_90i
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4343979,-58.5668997",125000,USD,1895300,125000,63,52,1984.126984,2403.846154,6,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgz7_venta_departamentos_tigre_cazon-av-_0_balcon_garage_estrenar_santiago-propiedades_aop
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.637834,-58.503098",165000,USD,2501796,165000,,86,,1918.604651,,3,,http://villa-luro.properati.com.ar/ykfc_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6487711,-58.6090472",150000,USD,2274360,150000,127,127,1181.102362,1181.102362,,,,http://moron.properati.com.ar/ga0k_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Ricardo Rojas|,"-34.4494875307,-58.6754276352",110000,USD,1667864,110000,106,106,1037.735849,1037.735849,,3,,http://ricardo-rojas.properati.com.ar/y49v_venta_casa_ricardo-rojas_jardin_lavadero_parrilla_quincho_garage_aire-acondicionado_pozzi-inmobiliaria_bcg
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,340000,USD,5155216,340000,0,165,,2060.606061,,4,,http://nordelta.properati.com.ar/12t2u_venta_casa_nordelta_suite_lavadero_parrilla_vestidor_dependencias_garage_losa-radiante_latitud-ns_dck
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.632917,-58.370265",127000,USD,1925624.8,127000,,56,,2267.857143,,2,,http://barracas.properati.com.ar/10xp8_venta_departamentos_parque-patricios_balcon_suite_jardin_parrilla_piscina_toilette_garage_amenities_estrenar_re-max-total-v
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|General Pacheco|,"-34.436238,-58.683883",150000,USD,2274360,150000,,123,,1219.512195,,4,,http://general-pacheco.properati.com.ar/vjq1_venta_casa_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Barrio San Isidro Labrador|,"-34.39790344,-58.72432709",430000,USD,6519832,430000,,,,,,,,http://barrio-san-isidro-labrador.properati.com.ar/v2ii_venta_casa_tigre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.719351,-58.255481",,,,,,,,,,2,,http://quilmes.properati.com.ar/114r9_venta_departamentos_quilmes_balcon_hidromasaje_lavadero_placard_estrenar_re-max-sur
sell,apartment,|Argentina|Capital Federal|Velez Sarsfield|,"-34.634241,-58.483131",180000,USD,2729232,180000,,110,,1636.363636,,4,,http://velez-sarsfield.properati.com.ar/12pu9_venta_departamentos_velez-sarsfield_balcon_luminoso_garage_re-max-avenida
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Villa Bosch|,"-34.5910129,-58.5698353",,,,,39,35,,,,2,,http://villa-bosch.properati.com.ar/10mxh_venta_departamentos_villa-bosch_parrilla_sum_garage_placard_estrenar_di-paolo-propiedades_awo
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5564958379,-58.4890118641",100200,USD,1519272.48,100200,55,47,1821.818182,2131.914894,1,,,http://villa-urquiza.properati.com.ar/zh6i_venta_departamentos_villa-urquiza_machain_3900_suite_toilette_garage_solimano-dal-pos-inmuebles-la-lucila
sell,apartment,|Argentina|Capital Federal|Abasto|,,,,,,,1,,,,1,,http://abasto.properati.com.ar/sx57_venta_departamentos_abasto
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Remedios de Escalada|,"-34.723987,-58.416613",85000,USD,1288804,85000,,155,,548.3870968,,3,,http://remedios-de-escalada.properati.com.ar/10twz_venta_ph_lanus_jardin_patio_luminoso_garage_re-max-alianza
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5742368234,-58.4725524607",115000,USD,1743676,115000,50,48,2300,2395.833333,1,,,http://coghlan.properati.com.ar/zu3w_venta_departamentos_coghlan_holmberg_1900_parrilla_piscina_garage_amenities_estrenar_fortabat-julie
